app_id,title,rating,rating_score,genres,metacritic_score
95400,ibb & obb,Very Positive,88.0,"Action,Adventure,Indie",83
780310,The Riftbreaker,Very Positive,89.2,"Action,Adventure,Indie,RPG,Simulation,Strategy",83
460950,Katana ZERO,Overwhelmingly Positive,96.37,"Action,Indie",83
102600,Orcs Must Die!,Overwhelmingly Positive,93.2,"Action,Indie,Strategy",83
8000,Tomb Raider: Anniversary,Very Positive,80.06,"Action,Adventure",83
453090,Parkitect,Very Positive,91.47,"Casual,Indie,Simulation,Strategy",83
552590,The Sexy Brutale,Very Positive,89.08,"Adventure,Indie",83
512790,Quern - Undying Thoughts,Very Positive,88.19,"Adventure,Indie",83
322330,Don't Starve Together,Overwhelmingly Positive,95.08,"Adventure,Indie,Simulation",83
252030,Valdis Story: Abyssal City,Very Positive,80.95,"Action,Indie,RPG",83
860510,Little Nightmares II,Very Positive,92.6,Adventure,83
274190,Broforce,Overwhelmingly Positive,95.27,"Action,Adventure,Casual,Indie",83
406130,DarkMaus,Very Positive,75.85,"Action,Indie,RPG",83
1103860,The Wizards - Dark Times,Very Positive,73.92,"Action,Adventure",83
10090,Call of Duty: World at War,Very Positive,90.09,Action,83
422970,Devil Daggers,Overwhelmingly Positive,92.43,"Action,Indie",83
414870,Super Mega Baseball 2,Very Positive,83.85,"Indie,Simulation,Sports",83
248610,Door Kickers,Very Positive,91.71,"Action,Indie,Simulation,Strategy",83
330020,Children of Morta,Very Positive,87.64,"Action,Adventure,Indie,RPG",82
1111380,ROBOTICS;NOTES ELITE,Very Positive,85.3,Adventure,82
322680,BLACKHOLE,Very Positive,82.11,"Action,Adventure,Indie",82
328900,B-17 Flying Fortress: The Mighty 8th,Very Positive,73.25,Simulation,82
1137350,Filament,Very Positive,83.07,"Indie,Strategy",82
607050,Wargroove,Very Positive,81.44,"Indie,Strategy",82
322500,SUPERHOT,Very Positive,88.81,"Action,Indie",82
6860,Hitman: Blood Money,Very Positive,91.61,Action,82
1277400,Monster Hunter Stories 2: Wings of Ruin,Very Positive,80.45,"Adventure,RPG",82
80310,Gemini Rue,Very Positive,84.93,"Adventure,Indie",82
3170,King's Bounty: Armored Princess,Very Positive,86.22,"RPG,Strategy",82
1824220,Chivalry 2,Very Positive,80.34,Action,82
290260,Sokobond,Very Positive,86.84,Indie,82
277390,VIDEOBALL,Very Positive,79.35,"Action,Indie,Sports",82
281640,The Banner Saga 2,Very Positive,86.42,"Indie,RPG,Strategy",82
332250,The Next Penelope,Mostly Positive,67.29,"Action,Indie,Racing",82
219890,Antichamber,Overwhelmingly Positive,92.66,"Adventure,Indie",82
200210,Realm of the Mad God Exalt,Very Positive,82.28,"Action,Free to Play,Indie,Massively Multiplayer,RPG",82
1015940,Welcome to Elk,Very Positive,88.02,"Adventure,Indie",82
46500,Syberia,Very Positive,85.66,"Adventure,Casual",82
1108370,Ratropolis,Very Positive,85.91,"Casual,Indie,Simulation,Strategy",82
578650,The Outer Worlds,Very Positive,82.48,RPG,82
1203710,UnMetal,Very Positive,89.07,"Action,Adventure,Indie",82
837460,Batbarian: Testament of the Primordials,Very Positive,79.03,"Action,Adventure,Indie,RPG",82
4500,S.T.A.L.K.E.R.: Shadow of Chernobyl,Very Positive,92.56,"Action,RPG",82
307580,Technobabylon,Overwhelmingly Positive,89.68,"Adventure,Indie",82
1005400,Star Drift Evolution,Very Positive,86.21,Racing,82
304240,Resident Evil,Very Positive,90.43,"Action,Adventure",82
525620,Octogeddon,Very Positive,85.53,"Action,Casual,Indie,Strategy",82
530320,Wandersong,Overwhelmingly Positive,91.47,"Adventure,Indie",82
7000,Tomb Raider: Legend,Very Positive,85.04,"Action,Adventure",82
852300,Creature in the Well,Mostly Positive,73.14,"Action,Indie",82
1025600,Battle Realms: Zen Edition,Very Positive,84.55,"Action,Strategy,Early Access",82
1600,Dangerous Waters,Mostly Positive,72.2,Strategy,82
861250,Cyber Shadow,Very Positive,79.74,"Action,Indie",82
63200,Monday Night Combat,Very Positive,74.85,"Action,Strategy,Indie,Sports",82
1097130,Circuit Superstars,Very Positive,83.8,"Action,Casual,Indie,Racing,Simulation,Sports",82
389730,TEKKEN 7,Very Positive,81.26,"Action,Sports",82
413410,Danganronpa: Trigger Happy Havoc,Overwhelmingly Positive,94.02,Adventure,82
699170,Fell Seal: Arbiter's Mark,Very Positive,86.24,"Indie,RPG,Strategy",82
2710,Act of War: Direct Action,Very Positive,83.18,Action,82
319470,Ninja Pizza Girl,Very Positive,75.05,"Action,Indie",82
462770,Pyre,Very Positive,87.92,"Action,Indie,RPG",82
1440440,Sam & Max Save the World,Very Positive,86.92,"Adventure,Indie",82
365660,OlliOlli2: Welcome to Olliwood,Very Positive,78.74,"Action,Indie,Sports",82
292500,Kero Blaster,Very Positive,88.51,"Action,Adventure,Indie",82
35130,Lara Croft and the Guardian of Light,Very Positive,88.06,"Action,Adventure",82
437390,HoPiKo,Positive,69.9,"Action,Casual,Indie",82
226620,Desktop Dungeons,Very Positive,85.46,"Adventure,Casual,Indie,RPG,Strategy",82
450440,Creepy Castle,Very Positive,81.41,"Adventure,Indie,RPG",82
207610,The Walking Dead,Overwhelmingly Positive,95.39,Adventure,82
925940,Myst IV: Revelation,Mostly Positive,68.15,"Adventure,Casual",82
1506510,The Ramp,Overwhelmingly Positive,88.83,"Casual,Indie,Simulation,Sports",82
365450,Hacknet,Very Positive,91.41,"Indie,Simulation",82
203770,Crusader Kings II,Very Positive,88.72,"Free to Play,RPG,Simulation,Strategy",82
215160,The Book of Unwritten Tales,Very Positive,87.18,Adventure,82
722230,L.A. Noire: The VR Case Files,Mixed,54.8,"Action,Adventure",82
1538680,Blake: The Visual Novel,Positive,80.29,"Casual,Indie",82
927380,Yakuza Kiwami 2,Overwhelmingly Positive,92.66,"Action,Adventure,RPG",82
107600,Waves,Overwhelmingly Positive,90.18,"Action,Indie",82
470780,She Remembered Caterpillars,Very Positive,87.76,Indie,82
960690,One Step From Eden,Very Positive,90.78,"Action,Adventure,Indie,Strategy",82
252710,The Last Express Gold Edition,Mostly Positive,75.01,Adventure,82
258520,The Vanishing of Ethan Carter,Very Positive,86.07,"Adventure,Indie",82
977880,Eastward,Very Positive,83.07,"Action,Adventure,Indie,RPG",82
1046030,ISLANDERS,Overwhelmingly Positive,92.65,"Casual,Indie,Strategy",82
1147550,Not For Broadcast,Very Positive,91.69,"Adventure,Indie,Simulation",82
485460,The Banner Saga 3,Very Positive,78.88,"Indie,RPG,Strategy",82
1272160,The Life and Suffering of Sir Brante,Very Positive,88.52,"Adventure,Indie,RPG,Simulation,Strategy",82
403290,Burly Men at Sea,Mostly Positive,62.15,"Adventure,Casual,Indie",82
1106830,Rainbow Billy: The Curse of the Leviathan,Very Positive,85.41,"Adventure,Indie,RPG",82
1356670,Sakuna: Of Rice and Ruin,Very Positive,89.49,"Action,Indie",82
207690,Botanicula,Overwhelmingly Positive,92.22,"Adventure,Casual,Indie",82
265950,Ether One,Mostly Positive,70.31,"Adventure,Indie",82
1055540,A Short Hike,Overwhelmingly Positive,96.4,"Adventure,Indie",82
207170,Legend of Grimrock,Very Positive,90.69,"Adventure,Indie,RPG",82
261180,Lethal League,Overwhelmingly Positive,90.96,"Action,Indie,Sports",82
1097840,Gears 5,Mostly Positive,68.05,"Action,Adventure",82
628800,Super Hydorah,Very Positive,82.35,"Action,Indie",82
552500,Warhammer: Vermintide 2,Very Positive,83.65,"Action,Indie",82
24420,Aquaria,Very Positive,83.86,Indie,82
1161580,Hardspace: Shipbreaker,Very Positive,87.49,Simulation,82
780290,Gloomhaven,Very Positive,84.46,"Adventure,RPG,Strategy",82
827000,Celtic Kings: Rage of War,Very Positive,80.64,Strategy,82
70400,Recettear: An Item Shop's Tale,Overwhelmingly Positive,92.87,"RPG,Indie",82
706560,Jimmy and the Pulsating Mass,Very Positive,86.7,"Indie,RPG",82
956030,Creaks,Overwhelmingly Positive,90.74,"Adventure,Casual,Indie",82
3010,Xpand Rally,Very Positive,75.76,Racing,82
597170,Clone Drone in the Danger Zone,Overwhelmingly Positive,94.7,"Action,Indie",82
233310,Avadon 2: The Corruption,Very Positive,74.07,"Indie,RPG,Strategy",82
39520,The Guild Gold Edition,Mostly Positive,69.66,"Simulation,Strategy",82
829280,Kaze and the Wild Masks,Overwhelmingly Positive,90.42,"Action,Adventure,Casual,Indie",82
312530,Duck Game,Overwhelmingly Positive,94.54,"Action,Indie",82
517710,Redout: Enhanced Edition,Very Positive,82.61,Racing,81
866190,Irony Curtain: From Matryoshka with Love,Very Positive,81.52,"Adventure,Indie",81
1388880,Doki Doki Literature Club Plus!,Overwhelmingly Positive,94.36,"Casual,Indie",81
1508270,Doctor Who: The Lonely Assassins,Very Positive,83.43,"Adventure,Casual,Indie",81
73170,Darkest Hour: A Hearts of Iron Game,Very Positive,85.77,Strategy,81
466560,Northgard,Very Positive,86.62,"Indie,Simulation,Strategy",81
356650,Death's Gambit: Afterlife,Very Positive,79.34,"Action,Adventure,Indie,RPG",81
206440,To the Moon,Overwhelmingly Positive,94.78,"Adventure,Indie,RPG",81
718850,Age of Wonders: Planetfall,Very Positive,78.07,Strategy,81
1170060,Boomerang X,Overwhelmingly Positive,89.7,"Action,Indie",81
433340,Slime Rancher,Overwhelmingly Positive,96.43,"Action,Adventure,Indie,Simulation",81
350740,The Bug Butcher,Very Positive,85.58,"Action,Indie",81
448510,Overcooked,Very Positive,88.42,"Action,Casual,Indie,Simulation",81
317320,Nelly Cootalot: The Fowl Fleet,Very Positive,86.65,"Adventure,Indie",81
15520,AaAaAA!!! - A Reckless Disregard for Gravity,Very Positive,79.2,"Action,Indie,Sports",81
594650,Hunt: Showdown,Very Positive,82.08,Action,81
728880,Overcooked! 2,Very Positive,88.94,"Action,Casual,Indie",81
1139900,Ghostrunner,Very Positive,90.09,Action,81
1038370,Trials of Fire,Very Positive,83.95,"Indie,RPG,Strategy",81
424840,Little Nightmares,Very Positive,93.29,Adventure,81
748490,The Legend of Heroes: Trails of Cold Steel II,Very Positive,89.94,RPG,81
322190,SteamWorld Heist,Overwhelmingly Positive,90.83,"Action,Adventure,Indie,RPG,Strategy",81
791240,Lumote: The Mastermote Chronicles,Positive,84.4,"Adventure,Casual,Indie",81
510420,The Hex,Very Positive,90.18,Indie,81
1015920,Ynglet,Very Positive,88.91,"Action,Adventure,Casual,Indie",81
337340,Finding Paradise,Overwhelmingly Positive,95.24,"Adventure,Indie,RPG",81
226860,Galactic Civilizations III,Mostly Positive,74.88,"Indie,Strategy",81
1200,Red Orchestra: Ostfront 41-45,Very Positive,83.34,Action,81
1599560,Wanderer,Very Positive,80.28,"Action,Adventure",81
58610,Wargame: European Escalation,Mostly Positive,75.16,"Indie,Simulation,Strategy",81
211820,Starbound,Very Positive,91.53,"Action,Adventure,Casual,Indie,RPG",81
236390,War Thunder,Mostly Positive,77.97,"Action,Free to Play,Massively Multiplayer,Simulation",81
383870,Firewatch,Very Positive,87.4,"Adventure,Indie",81
360740,Downwell,Overwhelmingly Positive,93.65,"Action,Adventure,Indie",81
848350,Katamari Damacy REROLL,Very Positive,89.69,"Action,Casual",81
779290,Stygian: Reign of the Old Ones,Mixed,65.14,"Indie,RPG",81
416680,Zombie Night Terror,Very Positive,89.12,"Action,Indie,Strategy",81
725270,Necrobarista,Very Positive,79.9,Indie,81
846870,Yooka-Laylee and the Impossible Lair,Very Positive,80.36,"Adventure,Indie",81
594330,Visage,Very Positive,83.87,"Action,Adventure,Indie,Simulation",81
397540,Borderlands 3,Very Positive,83.66,"Action,RPG",81
1207650,Suzerain,Very Positive,89.58,"Adventure,Indie,RPG",81
201810,Wolfenstein: The New Order,Very Positive,89.44,Action,81
214490,Alien: Isolation,Very Positive,91.3,Action,81
1047220,Frog Detective 2: The Case of the Invisible Wizard,Overwhelmingly Positive,89.99,"Adventure,Casual,Indie",81
65800,Dungeon Defenders,Very Positive,90.65,"Action,Indie,RPG,Strategy",81
629090,Horace,Very Positive,75.74,"Action,Adventure,Indie",81
495280,Disgaea 2 PC,Very Positive,86.47,RPG,81
1599560,Wanderer,Very Positive,80.28,"Action,Adventure",81
1160220,Paradise Killer,Very Positive,89.78,"Adventure,Indie,RPG",81
557340,My Friend Pedro,Overwhelmingly Positive,93.73,"Action,Indie",81
219830,King Arthur's Gold,Very Positive,81.49,"Action,Free to Play,Indie",81
611670,The Elder Scrolls V: Skyrim VR,Mostly Positive,74.1,RPG,81
9420,Supreme Commander: Forged Alliance,Overwhelmingly Positive,94.09,Strategy,81
367500,Dragon's Dogma: Dark Arisen,Very Positive,88.16,"Action,Adventure,RPG",81
418460,Rising Storm 2: Vietnam,Very Positive,84.94,"Action,Massively Multiplayer,Simulation,Strategy",81
629760,MORDHAU,Very Positive,79.83,"Action,Indie",81
505640,Antihero,Very Positive,82.59,"Indie,Strategy",81
558420,Stories Untold,Very Positive,84.47,"Adventure,Indie",81
1123050,GRIME,Very Positive,83.52,"Action,Indie,RPG",81
857980,Void Bastards,Very Positive,83.44,"Action,Strategy",81
397060,Faeria,Very Positive,81.43,"Adventure,Indie,Massively Multiplayer,RPG,Strategy",81
1147890,Bonfire Peaks,Very Positive,87.37,Indie,81
1039360,Eyes in the Dark,Mostly Positive,73.04,Indie,81
70300,VVVVVV,Overwhelmingly Positive,93.31,"Action,Indie",81
1492680,The Pathless,Very Positive,86.33,"Action,Adventure,Indie",81
97130,Kohan II: Kings of War,Very Positive,84.99,Strategy,81
209830,Lone Survivor: The Director's Cut,Very Positive,81.62,"Action,Adventure,Indie,RPG,Simulation",81
1421790,Labyrinth City: Pierre the Maze Detective,Overwhelmingly Positive,91.55,"Adventure,Casual,Indie",81
244750,Aztez,Mostly Positive,72.69,"Action,Indie,Strategy",81
253110,The Cat Lady,Very Positive,90.17,"Adventure,Indie",81
230070,The Age of Decadence,Very Positive,78.96,"Indie,RPG",81
1206060,Happy Game,Very Positive,86.42,"Adventure,Casual,Indie",81
703080,Planet Zoo,Very Positive,89.09,"Casual,Simulation,Strategy",81
94200,Jamestown,Very Positive,90.08,"Action,Indie",81
272270,Torment: Tides of Numenera,Mostly Positive,68.25,"Adventure,Indie,RPG,Strategy",81
552990,World of Warships,Mostly Positive,79.72,"Action,Free to Play,Massively Multiplayer,Simulation",81
717640,Reigns: Her Majesty,Very Positive,80.46,"Casual,Indie,Simulation",81
1076620,Svoboda 1945: Liberation,Very Positive,87.26,"Adventure,Indie",81
261470,Distant Worlds: Universe,Mostly Positive,73.43,"Simulation,Strategy",81
1283410,Tails of Iron,Very Positive,87.06,"Action,Adventure,Indie",81
94400,Nidhogg,Very Positive,86.76,"Action,Indie,Sports",81
507490,Ashes of the Singularity: Escalation,Mostly Positive,73.05,"Indie,Simulation,Strategy",81
228380,Wreckfest,Very Positive,85.81,"Action,Indie,Racing,Simulation,Sports",81
649950,Ashen,Mixed,67.36,"Action,Adventure,RPG",81
534290,Cursed Castilla (Maldita Castilla EX),Very Positive,80.48,"Action,Adventure,Indie",81
2210,Quake 4,Very Positive,84.06,Action,81
105300,Critical Mass,Mostly Positive,67.15,"Casual,Indie",81
312450,Order of Battle: World War II,Mostly Positive,74.5,"Free to Play,Simulation,Strategy",81
437570,GoNNER,Very Positive,79.41,Indie,81
916440,Anno 1800,Very Positive,78.15,"Simulation,Strategy",81
466630,The Pedestrian,Overwhelmingly Positive,93.25,"Adventure,Indie",81
711660,CHUCHEL,Very Positive,79.11,"Adventure,Casual,Indie",81
523780,Emily is Away Too,Very Positive,90.33,"Adventure,Casual,Indie,RPG,Simulation",81
18500,Defense Grid: The Awakening,Overwhelmingly Positive,92.78,"Indie,Strategy",81
780350,Unruly Heroes,Mostly Positive,72.87,"Action,Adventure,Indie",81
752590,A Plague Tale: Innocence,Very Positive,91.95,"Action,Adventure",81
690640,Trine 4: The Nightmare Prince,Very Positive,88.03,"Action,Adventure,Indie",81
1330470,F.I.S.T.: Forged In Shadow Torch,Very Positive,86.41,"Action,Adventure,Indie,RPG,Simulation,Sports",81
737520,Flynn: Son of Crimson,Very Positive,78.66,"Action,Adventure,Indie",81
324140,Kalimba,Very Positive,86.91,"Action,Casual",81
1225560,Unravel,Very Positive,87.43,"Action,Adventure",81
346940,Shadowrun: Hong Kong - Extended Edition,Very Positive,83.74,"Adventure,Indie,RPG,Strategy",81
415200,Motorsport Manager,Very Positive,89.29,"Racing,Simulation,Sports,Strategy",81
240440,Quadrilateral Cowboy,Very Positive,86.27,"Action,Adventure,Indie",81
846470,Moss,Very Positive,90.98,"Action,Adventure,Casual",81
214170,Divine Divinity,Very Positive,84.6,RPG,81
1546920,Overboard!,Very Positive,85.2,"Adventure,Indie",81
408520,FORM,Very Positive,85.99,"Adventure,Casual,Indie",81
536220,The Walking Dead: A New Frontier,Very Positive,79.25,Adventure,81
275390,Guacamelee! Super Turbo Championship Edition,Very Positive,89.38,"Action,Adventure,Indie",80
990630,The Last Campfire,Overwhelmingly Positive,94.15,"Adventure,Indie",80
738540,Tales of Vesperia: Definitive Edition,Very Positive,79.85,RPG,80
95300,Capsized,Very Positive,73.3,"Action,Indie",80
501790,Unforeseen Incidents,Very Positive,83.02,"Adventure,Indie",80
209190,Stealth Bastard Deluxe,Very Positive,84.01,"Action,Indie",80
274350,Dropsy,Very Positive,89.14,"Adventure,Indie",80
388880,Oxenfree,Very Positive,89.92,"Adventure,Indie",80
1406850,The Legend of Tianding,Overwhelmingly Positive,91.55,"Action,Adventure,RPG",80
814370,Monster Sanctuary,Very Positive,89.43,"Action,Adventure,Indie,RPG,Strategy",80
241910,Goodbye Deponia,Very Positive,85.0,"Adventure,Indie",80
1040420,Dreamscaper,Very Positive,86.11,"Action,Adventure,Indie,RPG",80
421120,Samorost 3,Very Positive,90.98,"Adventure,Casual,Indie",80
325610,Total War: ATTILA,Very Positive,79.89,Strategy,80
314410,Rampage Knights,Very Positive,89.04,"Action,Adventure,Indie,RPG",80
893180,Catherine Classic,Very Positive,85.24,Adventure,80
1630,Disciples II: Rise of the Elves,Very Positive,81.94,Strategy,80
1005300,The Jackbox Party Pack 6,Overwhelmingly Positive,91.15,"Casual,Indie",80
834530,Yakuza Kiwami,Very Positive,90.91,"Action,Adventure,RPG",80
261030,The Walking Dead: Season Two,Overwhelmingly Positive,94.05,Adventure,80
1374840,Dark Deity,Mostly Positive,71.73,"Adventure,Indie,RPG,Strategy",80
1222140,Detroit: Become Human,Very Positive,92.65,"Action,Adventure",80
50000,Nimbus,Very Positive,86.03,"Indie,Racing",80
260790,1001 Spikes,Very Positive,77.48,"Action,Adventure,Indie",80
588950,Kingsway,Very Positive,87.45,"Adventure,RPG,Simulation",80
365360,Battle Brothers,Very Positive,86.21,"Indie,RPG,Strategy",80
2600,Vampire: The Masquerade - Bloodlines,Very Positive,92.17,Action,80
1139940,ATOM RPG Trudograd,Very Positive,83.63,RPG,80
344740,CRYPTARK,Very Positive,80.06,"Action,Adventure,Indie,Strategy",80
380220,Hover Junkers,Mixed,61.33,"Action,Adventure,Indie",80
41700,S.T.A.L.K.E.R.: Call of Pripyat,Overwhelmingly Positive,93.02,"Action,RPG",80
319480,Odallus: The Dark Call,Very Positive,84.32,"Action,Indie",80
979120,Autonauts,Very Positive,86.36,"Casual,Indie,Simulation",80
1184050,Gears Tactics,Mostly Positive,73.82,Strategy,80
1029690,Sniper Elite 5,Very Positive,77.69,"Action,Adventure",80
1147560,Skul: The Hero Slayer,Very Positive,91.32,"Action,Indie",80
792040,Detective Di: The Silk Rose Murders,Very Positive,85.09,"Adventure,Indie",80
9500,Gish,Mixed,57.17,"Action,Adventure,Indie",80
38700,Toki Tori,Very Positive,83.97,"Casual,Indie",80
817540,SpellForce 3: Soul Harvest,Very Positive,81.63,"RPG,Strategy",80
711540,Lonely Mountains: Downhill,Very Positive,87.8,"Action,Indie,Racing,Simulation,Sports",80
307590,Penarium,Very Positive,79.1,"Action,Indie",80
654050,JYDGE,Very Positive,81.8,"Action,Indie,RPG,Simulation,Strategy",80
29180,Osmos,Very Positive,83.02,"Casual,Indie",80
861540,Dicey Dungeons,Very Positive,87.42,"Indie,Strategy",80
535520,Nidhogg 2,Very Positive,77.88,"Action,Casual,Indie",80
238320,Outlast,Overwhelmingly Positive,94.94,"Action,Adventure,Indie",80
40400,AI War: Fleet Command,Very Positive,79.11,"Indie,Strategy",80
